Date,Unit,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00
02/18/2013,KW,86.31,86.4,95.49,90.09,88.02,85.5,90.54,90.63,87.84,89.73,89.82,88.47,90.09,88.38,89.28,88.74,93.78,92.79,102.15,92.7,96.84,96.57,94.23,99.27,89.01,91.35,104.67,97.2,83.61,80.73,85.41,79.92,78.93,74.34,73.53,74.88,92.79,97.02,109.26,118.08,115.92,120.15,110.16,115.38,115.92,118.17,105.39,103.5,99.99,92.07,81.54,81.18,81.09,79.38,78.57,79.74,78.57,80.1,80.46,81.54,75.87,75.33,72.72,69.3,67.68,68.76,72.09,71.19,72.9,76.86,80.91,81.36,85.14,81.81,84.15,85.14,84.24,85.68,82.89,82.35,80.64,81.72,82.35,83.34,82.98,82.35,80.73,81.9,81.81,78.75,82.08,85.68,86.04,89.01,89.19,88.2
02/19/2013,KW,84.33,89.19,90,83.34,83.43,84.15,82.62,86.31,85.32,87.12,85.41,83.61,87.48,87.84,96.21,97.02,103.95,103.41,116.1,117.09,111.06,122.31,122.85,164.97,209.34,233.1,262.08,282.24,293.85,289.71,286.11,271.44,317.25,324.27,327.33,323.28,349.92,359.01,334.17,341.19,351.99,350.64,337.86,332.82,329.4,339.66,313.74,334.89,327.42,323.1,315.18,339.12,317.25,313.38,310.32,328.41,311.67,304.83,299.25,299.79,245.07,186.93,181.17,164.97,159.84,158.85,144.81,142.02,134.46,133.29,137.16,137.07,143.55,133.83,135.45,131.13,129.6,130.32,125.28,122.76,121.23,128.61,129.24,122.67,118.44,116.91,117.27,116.91,117.54,113.13,108.99,107.64,94.68,91.17,99.9,102.06
02/20/2013,KW,110.88,102.42,106.38,106.56,105.21,100.44,100.53,119.79,109.98,105.75,102.6,108.18,116.46,114.21,112.41,111.96,124.92,125.91,128.61,137.97,137.25,142.2,153,181.89,228.87,259.83,295.56,312.57,323.73,341.55,357.66,351.36,385.2,384.12,384.93,379.08,396.27,401.04,364.86,362.79,360.54,356.76,346.5,349.65,327.51,328.23,334.71,312.84,310.23,305.37,308.79,306.45,319.05,312.84,307.35,295.38,305.01,278.55,272.43,266.13,215.91,180.72,167.31,162.36,150.39,148.05,144.45,143.91,131.04,131.13,141.12,136.26,132.75,130.59,131.22,132.12,135.27,137.52,137.52,133.56,136.89,132.93,146.61,137.97,130.41,127.98,127.89,126.09,116.46,99.81,95.76,96.57,93.24,91.35,91.17,90.36
02/21/2013,KW,87.66,98.28,93.42,89.82,91.53,88.02,93.6,93.15,92.34,92.34,94.77,94.32,90.36,93.42,94.59,100.44,106.65,111.06,119.07,115.56,120.96,123.12,134.1,171.45,202.59,226.89,252.09,253.08,265.23,279.09,279.81,291.69,339.84,344.7,348.84,337.77,367.92,360.36,342.36,346.59,374.49,371.16,351.99,344.25,347.85,337.95,342.72,342.27,320.22,284.76,296.82,294.84,298.26,305.55,299.34,301.5,294.84,279.18,278.01,249.57,198.18,171.81,153.09,146.43,144.18,135.63,132.21,125.73,122.67,124.11,140.85,145.08,148.68,149.13,144.99,143.01,139.05,131.94,130.86,139.32,129.87,124.47,130.14,126,123.84,123.3,124.29,125.19,125.1,122.31,107.19,106.56,100.08,95.4,94.5,92.61
02/22/2013,KW,92.79,92.97,97.65,92.16,98.64,94.05,93.96,99,103.23,96.93,96.3,93.96,101.16,101.25,103.41,102.42,111.42,117.81,118.17,126.27,125.55,126.54,131.85,173.88,210.06,243.27,275.76,275.49,280.71,307.89,321.48,323.73,359.19,333.63,355.95,342.63,361.8,330.75,336.6,338.94,344.79,353.16,329.13,318.69,331.83,319.32,313.47,323.73,325.17,322.29,313.2,314.01,294.21,304.2,310.95,310.05,294.21,295.92,288.09,284.58,229.59,174.96,162.63,146.61,137.7,127.35,126.72,130.5,123.84,134.46,139.95,139.14,142.02,138.15,132.93,133.83,126.54,126.99,124.56,126.45,123.93,121.41,118.71,119.88,115.65,115.74,115.38,113.58,110.25,100.35,107.28,110.79,92.43,96.3,91.35,91.08
02/23/2013,KW,94.23,94.95,94.68,94.14,96.21,94.86,97.02,97.56,96.3,97.11,95.04,96.12,96.48,96.48,95.76,96.48,94.59,96.03,95.13,93.87,94.05,91.71,94.41,95.67,95.22,94.32,95.22,93.78,90.27,89.46,88.11,88.83,90.36,90.54,90.18,90.27,89.46,89.73,88.2,89.82,87.93,89.1,87.48,88.65,89.46,87.48,88.11,89.37,89.37,89.82,91.62,92.52,88.38,89.37,89.82,89.1,90.36,91.89,91.71,90.72,90.99,91.08,91.35,91.17,92.97,92.79,92.52,92.34,88.02,90.99,91.62,90.81,94.32,94.5,96.3,98.28,95.67,96.48,96.21,95.76,94.68,92.07,91.44,91.17,93.24,94.32,95.76,92.43,92.52,93.87,90.81,91.26,90.54,91.98,93.51,93.96
02/24/2013,KW,87.21,89.28,90.27,86.58,89.82,88.38,90,90.63,93.78,89.73,90,90.81,90.18,87.75,90.9,90.9,87.48,94.68,91.44,91.35,90.99,89.55,94.77,89.91,92.16,90.45,91.62,82.17,74.97,76.95,76.32,75.6,73.71,72.99,67.95,71.28,72.99,68.31,71.64,72.9,73.89,73.98,75.69,72.9,68.4,68.76,71.37,69.93,66.96,67.95,69.93,66.78,68.4,69.66,66.42,67.77,66.87,68.49,71.19,69.66,69.39,71.73,70.92,68.49,71.37,68.4,68.13,69.66,70.65,68.58,69.75,81.45,84.15,84.6,85.95,85.05,87.84,87.48,85.86,85.77,83.97,86.4,86.04,84.42,85.86,84.33,87.66,85.68,85.5,85.68,85.86,91.8,91.08,88.2,88.47,94.68
02/25/2013,KW,98.37,99,94.59,95.49,96.21,97.47,96.03,95.76,97.65,96.66,97.29,97.29,97.65,97.56,96.57,97.47,103.14,104.04,103.77,104.94,108.45,107.46,110.97,117.9,119.88,148.95,150.57,141.93,144.45,145.44,131.49,127.44,154.71,144.18,146.7,149.13,149.4,149.04,147.42,147.69,151.74,146.25,147.6,149.13,149.94,151.2,147.24,146.52,143.64,146.25,145.17,144.9,148.59,147.24,147.96,145.35,146.88,145.98,147.33,145.44,115.56,92.25,92.07,91.53,92.97,94.14,90.9,93.15,88.02,88.83,88.74,88.29,88.74,90.63,90.36,90.09,89.73,90.99,92.43,93.15,93.96,92.25,92.25,95.13,94.86,95.31,92.25,91.44,92.7,91.26,85.95,90.81,92.34,93.96,95.49,95.04
02/26/2013,KW,95.31,96.84,95.4,96.12,94.41,91.44,93.15,91.8,92.16,94.23,93.06,92.43,92.43,90.81,93.78,93.87,98.82,101.07,100.26,102.06,103.86,106.47,109.44,114.39,116.64,138.87,144.81,135.18,129.51,119.79,112.14,112.95,148.77,149.31,152.01,152.1,150.48,153.27,149.67,150.03,155.25,152.1,153.09,151.47,151.38,151.92,152.1,151.2,154.35,152.73,156.51,151.29,149.13,151.29,148.5,151.29,150.84,150.48,150.66,147.87,112.5,91.35,88.38,91.62,87.21,87.39,87.03,87.3,85.32,86.49,90.36,87.48,92.25,91.71,91.44,91.62,89.46,90.81,92.25,89.37,91.98,90.36,89.37,92.16,91.8,89.64,90,91.44,91.98,91.17,91.62,92.61,89.91,92.52,93.24,95.22
02/27/2013,KW,95.49,95.67,96.3,96.03,93.51,94.14,93.78,94.95,94.5,94.41,93.78,93.06,93.69,92.52,92.16,93.87,100.17,100.89,100.08,102.24,102.51,106.65,106.38,114.84,117.54,142.11,141.66,131.49,126.81,113.94,110.97,112.14,145.98,139.86,146.52,144.36,148.14,151.2,147.87,151.56,146.7,145.44,144.81,144.63,146.97,147.51,149.31,149.67,148.95,149.85,149.31,150.57,150.84,149.49,153.36,152.55,153.63,152.55,149.31,150.03,116.64,96.03,91.08,90.54,90.9,91.35,88.65,89.55,86.85,85.5,88.2,90.63,91.26,90.36,87.84,91.71,90.36,92.25,92.7,92.16,92.61,90.81,93.24,93.87,90.81,92.97,93.51,94.59,96.75,95.31,92.07,92.25,93.15,94.05,93.51,96.03
02/28/2013,KW,85.41,83.7,81.81,82.26,79.83,80.73,81.54,80.01,85.05,83.52,79.56,82.44,81.09,80.91,82.17,90.9,92.97,95.22,108.9,104.76,113.31,118.44,122.49,162.81,178.38,197.28,217.8,217.44,236.61,271.62,268.47,269.1,313.56,309.33,340.83,333.09,338.76,353.52,337.41,341.1,342.09,338.04,323.82,325.62,320.04,314.28,326.61,327.42,312.75,286.65,286.56,285.03,287.01,294.21,306.81,283.5,290.61,270.81,239.04,230.67,186.48,156.42,146.25,137.16,126.09,127.17,116.73,118.98,111.69,108.81,109.62,116.37,120.78,120.87,118.44,117.09,114.12,111.69,115.56,99.72,102.06,98.55,105.21,99.54,93.51,93.6,91.26,107.01,100.8,89.82,89.73,91.17,88.2,90.45,87.66,84.15
03/01/2013,KW,96.3,95.85,96.39,95.85,94.32,93.96,93.6,93.78,92.79,94.23,94.5,94.5,93.51,93.6,93.24,95.13,96.84,96.66,94.95,99.63,101.61,103.23,104.13,113.13,115.83,132.93,129.24,117.18,111.87,100.89,99.72,100.89,141.21,138.6,140.58,146.07,148.59,148.32,152.01,156.78,154.62,150.93,159.03,161.19,162.72,163.26,165.42,171.45,170.1,162.09,163.17,168.39,167.58,171.99,165.6,168.3,175.95,168.57,172.8,164.52,124.56,99.09,96.66,94.59,96.48,97.65,95.4,94.68,89.73,91.26,90.99,93.15,92.7,93.96,91.62,91.71,92.97,92.88,93.51,95.22,94.14,94.59,92.61,91.71,92.34,92.88,93.69,95.58,95.49,97.65,92.7,92.34,94.32,95.31,96.66,97.38
03/02/2013,KW,86.58,87.21,86.22,86.4,87.3,85.32,83.43,89.46,85.23,87.21,85.59,83.16,86.22,84.87,83.61,83.61,84.69,83.43,87.57,87.75,83.07,84.6,83.61,84.78,83.61,83.79,82.44,75.42,76.32,91.8,90.99,92.79,91.26,93.51,91.8,94.59,93.33,99.36,97.38,101.61,100.35,98.19,100.35,100.98,95.58,97.02,96.48,92.25,92.88,90.09,92.79,97.47,99.27,93.24,91.53,92.34,92.16,95.22,95.4,92.43,93.24,92.7,91.71,93.42,91.98,90.45,88.29,91.98,90.99,94.68,91.71,83.34,85.68,83.7,84.06,84.24,83.88,84.96,84.15,85.68,85.32,84.42,84.96,84.69,83.7,84.87,84.69,82.8,82.89,84.42,89.01,91.53,89.28,86.76,87.21,83.79
03/03/2013,KW,97.74,93.87,94.77,95.49,94.41,95.4,96.3,96.75,96.12,98.28,96.03,97.2,97.2,97.83,96.39,96.57,96.21,96.48,94.95,95.31,94.86,94.41,97.74,95.22,94.68,93.06,93.87,91.53,91.44,90.54,90,89.19,88.2,88.02,90.27,86.31,86.04,85.59,86.76,86.13,86.04,86.85,87.03,87.48,86.85,88.11,88.2,87.93,88.38,87.21,88.02,87.03,88.56,88.56,86.49,88.38,88.29,90.09,91.71,92.7,92.07,91.53,91.35,91.44,90.54,90.9,89.73,88.2,90.36,89.91,93.78,91.98,93.6,91.71,94.86,96.12,96.3,96.84,98.37,97.47,96.75,98.28,96.93,95.13,97.65,95.85,95.22,94.14,94.14,96.66,93.69,95.04,95.13,96.66,96.93,99.9
03/04/2013,KW,98.46,99.54,97.47,95.13,95.31,97.2,97.47,96.12,96.75,97.29,97.02,97.38,97.02,96.84,96.3,97.29,101.16,100.8,99.36,101.43,105.48,104.49,108.18,118.26,116.19,139.32,136.8,130.95,127.8,109.71,111.78,105.3,144.45,144.27,158.58,150.75,155.97,154.35,152.01,152.46,155.07,150.75,150.57,151.65,152.91,151.92,156.96,160.83,154.08,152.73,150.66,153.45,155.07,153.81,154.71,153.18,150.3,147.42,153.45,149.49,119.52,95.22,93.96,92.34,92.7,91.08,89.1,91.53,86.67,89.01,91.08,88.83,89.73,93.51,92.34,92.61,93.51,92.25,93.96,93.42,94.5,95.58,94.32,96.21,93.96,95.13,93.87,95.76,97.38,97.92,95.94,95.4,94.5,95.31,98.01,97.65
03/05/2013,KW,95.76,95.31,95.31,94.86,95.85,97.74,98.37,97.92,97.56,97.11,97.2,97.65,96.93,96.66,98.01,98.73,101.34,100.98,99.63,100.44,101.61,104.67,105.93,109.71,110.7,133.38,124.2,115.83,112.32,104.94,108.45,101.52,143.28,146.16,154.53,153.99,156.87,151.38,148.77,151.38,154.44,152.64,153.45,153.36,149.76,148.23,151.38,152.28,150.48,151.92,154.8,150.12,148.14,149.22,149.4,147.15,154.89,154.26,156.69,150.93,118.71,92.88,88.74,89.46,88.56,90.81,90.36,92.07,88.29,88.56,91.17,91.26,98.01,119.97,101.43,98.37,97.47,96.84,97.02,101.52,99.18,99,99.18,100.53,100.8,98.91,99.72,102.24,97.83,92.16,91.53,94.5,94.86,94.95,96.84,97.74
03/06/2013,KW,96.03,97.11,98.46,97.02,95.31,92.7,93.69,93.6,93.51,93.42,92.16,93.15,92.88,92.7,93.6,93.78,97.38,97.29,99.27,102.06,103.59,103.41,107.19,117,111.87,135.9,131.49,124.47,121.05,109.53,102.69,101.43,147.69,142.47,147.6,150.75,152.37,151.2,154.71,152.91,154.26,150.66,149.85,151.38,153.18,155.43,149.49,152.55,150.84,153.18,151.47,150.57,148.68,148.23,148.5,149.85,151.47,155.61,151.74,152.82,119.79,97.2,97.65,97.92,90.36,90.63,89.46,90.54,89.01,86.94,92.43,91.98,91.35,95.31,94.86,95.58,93.87,95.13,95.4,94.95,95.85,94.32,91.89,92.25,93.33,93.24,90.18,91.62,97.02,95.94,92.52,93.87,96.12,97.92,97.56,95.4
03/07/2013,KW,86.13,87.84,89.55,88.11,88.11,88.2,92.52,90.9,93.51,90.72,91.17,90,89.55,89.82,95.31,99.99,106.29,115.74,114.12,123.3,122.85,131.31,136.89,176.76,209.79,232.83,248.76,255.15,263.07,284.31,276.03,282.87,322.11,340.2,366.3,345.24,350.19,357.84,362.07,346.5,347.49,358.29,370.08,361.44,358.29,351.09,354.42,346.32,326.07,318.15,306.54,307.26,317.07,311.67,290.43,299.43,306.09,272.16,251.55,241.02,196.74,168.93,158.58,152.91,149.58,143.91,123.39,124.38,126.27,132.21,139.5,137.61,134.46,130.59,133.83,130.68,125.73,123.03,118.53,125.82,128.43,128.61,124.2,123.84,124.38,127.44,119.25,105.57,105.21,101.7,96.21,98.19,94.95,87.75,88.92,86.04
03/08/2013,KW,96.84,94.68,93.42,94.5,93.69,94.41,96.03,93.33,94.23,94.86,94.5,96.3,94.32,95.13,93.33,94.05,100.08,103.14,102.87,104.13,103.59,106.74,108.45,117.45,118.44,137.88,136.53,127.44,123.12,114.21,112.32,113.94,148.23,143.28,149.58,146.34,149.76,149.4,146.88,149.76,150.21,150.3,151.92,151.02,152.55,149.49,149.58,150.39,152.91,150.21,152.82,151.11,148.14,148.95,150.57,149.49,152.37,151.11,150.75,151.83,116.64,94.23,92.16,93.78,93.33,93.42,92.16,92.16,88.29,89.64,90.99,91.08,92.52,95.31,95.04,96.12,94.68,95.85,95.67,93.51,92.88,94.59,94.23,90.99,92.97,93.06,93.69,93.33,94.14,95.67,94.23,93.33,93.87,92.97,94.86,93.42
03/09/2013,KW,82.89,89.55,84.69,83.88,84.42,82.62,84.24,83.43,84.42,86.49,81.72,87.39,83.61,84.6,83.16,82.08,82.98,84.24,89.1,93.42,93.69,89.82,94.59,89.28,91.53,89.37,83.34,74.16,71.19,70.11,72.9,72.36,72.54,72.72,71.01,87.21,89.73,89.37,91.98,94.59,97.29,94.5,94.05,92.61,90.63,79.83,74.43,72.27,74.34,70.65,71.19,70.65,70.02,71.1,70.11,70.47,72.18,74.43,79.02,72.81,71.82,72.9,70.56,72.36,70.56,70.83,72,72.99,73.8,73.17,72.81,75.06,84.15,88.2,86.04,88.2,88.38,87.84,88.92,93.6,86.67,88.47,86.04,88.65,88.38,86.85,87.93,87.21,86.22,89.01,89.1,94.68,91.17,89.64,89.91,86.76
03/10/2013,KW,87.84,90.45,89.82,86.94,84.6,86.67,86.4,87.48,,,,,88.65,90.54,85.68,89.37,87.3,85.68,93.6,86.94,86.94,87.75,94.05,91.8,90.81,88.02,88.02,87.48,88.29,84.78,77.49,71.1,74.25,69.48,73.35,71.37,72.81,70.2,70.11,70.11,70.11,74.25,72.99,77.4,77.58,73.98,73.44,72.63,70.38,71.01,71.01,71.28,68.31,72.9,68.4,68.94,70.92,70.11,69.39,71.55,68.85,72.36,72.45,73.08,71.73,72.81,76.5,68.94,73.08,71.73,72.63,75.69,71.64,73.26,73.53,71.55,84.6,86.4,87.84,88.38,89.46,89.55,88.92,89.46,89.73,86.58,87.75,86.13,87.3,88.11,87.12,87.66,86.04,85.05,87.75,94.14
03/11/2013,KW,93.6,90.63,90.09,88.56,86.13,93.24,89.55,88.38,88.2,86.67,85.77,86.76,88.65,90.54,92.61,100.53,108.27,106.2,102.87,110.16,113.04,119.52,133.02,176.85,197.01,215.37,232.92,245.7,267.03,266.22,280.44,282.51,345.96,340.56,330.57,346.77,355.77,349.83,336.96,331.47,335.7,347.49,339.57,317.43,321.93,334.98,335.61,329.94,334.98,324.18,291.42,296.28,293.85,295.2,303.66,316.26,311.4,299.61,294.75,289.53,241.65,212.58,182.52,171.18,160.29,151.92,146.7,139.86,136.08,128.79,131.49,133.56,131.31,119.97,119.79,120.87,131.04,130.59,128.97,134.28,127.08,129.96,131.94,128.79,127.08,124.65,125.73,118.08,105.3,98.55,92.25,88.74,92.16,84.51,84.78,89.64
03/12/2013,KW,93.06,95.04,95.58,94.86,95.49,97.2,95.04,96.57,97.02,96.39,96.93,95.22,96.39,95.13,96.3,96.3,100.44,100.26,98.37,98.73,99.81,103.41,103.5,109.71,110.79,126.18,124.2,119.61,116.46,103.86,107.55,105.66,143.28,143.91,147.06,143.28,143.19,148.86,146.25,147.78,149.67,155.43,159.93,158.58,162,161.01,161.19,166.86,165.06,166.32,171,165.33,163.8,165.6,172.8,165.33,165.96,171.99,172.8,165.78,121.86,93.42,92.16,95.67,94.05,94.32,97.11,94.68,91.17,89.1,99.9,100.89,84.33,86.04,88.29,87.39,85.68,90.36,90.09,90.99,91.35,91.8,95.13,89.46,90.99,90.9,93.24,92.16,93.69,94.77,96.66,95.13,95.22,95.22,94.32,93.87
03/13/2013,KW,92.34,94.68,94.77,95.58,95.58,95.94,94.86,96.21,94.77,96.21,96.48,95.4,95.85,95.22,96.12,95.94,97.83,97.56,95.49,94.32,101.88,100.44,102.78,105.84,102.33,123.66,116.19,111.6,105.48,94.77,103.86,102.87,142.2,133.47,140.04,144.27,149.76,151.47,151.2,155.79,162.54,169.56,170.1,173.43,172.71,180.63,184.05,184.05,180.63,177.84,188.1,186.57,184.23,186.84,192.87,183.6,183.69,173.16,174.69,170.73,149.4,97.47,92.7,92.07,90.9,91.26,115.47,99.27,91.62,91.08,113.31,111.33,88.47,86.04,114.3,113.22,93.87,90.45,107.46,115.02,90.63,89.28,100.8,104.4,90.09,91.53,93.42,94.86,112.86,96.12,93.69,97.38,97.74,95.67,92.97,95.22
03/14/2013,KW,87.12,84.69,87.57,81.63,81,83.34,82.89,82.17,83.25,79.92,86.13,82.44,82.62,83.34,84.78,84.24,86.67,86.31,84.06,84.87,92.97,100.71,103.05,124.02,122.13,137.52,151.02,168.66,189.18,222.66,248.04,230.76,271.35,274.5,319.14,330.3,333.81,336.33,331.47,331.65,334.62,346.32,333.09,366.3,358.47,339.12,347.49,352.89,324.99,321.03,338.31,340.74,345.42,356.58,355.05,331.11,336.42,332.82,310.14,276.57,211.14,162.63,170.55,153.27,138.06,139.14,129.69,124.11,118.71,107.46,117.45,117.36,124.56,124.11,115.92,123.03,121.86,145.35,129.6,119.97,115.02,114.3,123.21,126.72,113.31,116.19,118.71,113.58,108.9,113.76,91.17,85.32,84.51,79.83,81.45,87.39
03/15/2013,KW,94.59,94.32,96.66,96.75,95.67,94.77,93.87,95.22,93.96,95.76,94.5,96.12,94.32,94.77,95.13,95.31,97.02,93.78,93.42,96.21,94.95,98.46,96.93,99.18,99.63,112.14,105.93,102.15,101.07,91.26,97.11,98.73,135.36,137.43,141.66,144,147.87,148.14,147.15,147.33,146.79,151.02,155.16,160.56,169.2,169.56,176.13,186.3,181.26,172.62,174.24,170.91,170.73,172.35,180.9,176.76,193.68,187.02,184.68,175.95,133.65,131.58,118.26,99.72,101.52,121.77,107.01,98.55,103.32,119.61,98.28,95.49,101.7,120.24,101.97,97.2,110.07,128.34,135.36,129.69,132.3,134.1,135.81,135.9,137.97,132.93,134.1,133.92,131.58,125.82,124.65,125.55,119.52,118.89,118.89,108.72
03/16/2013,KW,86.94,87.03,84.42,82.71,81.09,80.19,83.61,80.19,80.28,84.24,81,82.17,84.69,83.07,80.28,81.27,82.44,80.28,80.19,79.65,81.27,82.98,81.27,83.34,78.12,79.83,81.09,79.47,76.14,69.57,64.53,63.81,65.97,79.38,80.01,82.17,85.59,85.23,87.57,87.75,73.8,71.01,72,75.33,75.96,73.89,76.14,72.99,71.73,69.39,70.47,71.28,69.66,70.74,68.76,69.48,70.29,68.85,73.44,71.19,72.72,76.95,83.88,99.18,104.94,103.68,104.58,102.24,103.32,101.16,104.4,106.92,99.45,96.84,96.48,98.01,106.38,110.25,107.91,108.54,106.11,108.63,106.65,105.57,110.07,105.48,103.77,106.92,103.59,104.22,104.67,104.31,104.58,85.95,82.08,90
03/17/2013,KW,87.3,84.42,84.96,79.92,79.83,79.74,82.8,79.2,77.31,80.73,82.08,81.99,82.53,82.98,79.47,79.47,79.02,77.76,80.01,81.99,77.13,79.56,80.28,79.47,77.85,79.92,84.15,78.3,77.94,72.81,64.35,64.89,63.99,63.9,63.72,63.36,65.97,66.06,65.88,64.26,64.98,65.25,69.39,69.75,69.12,69.12,66.69,67.05,68.31,66.33,63.72,64.26,63.27,62.91,62.91,64.89,75.33,82.98,84.87,86.76,88.29,92.07,89.28,95.13,91.08,96.48,93.33,94.5,96.66,82.17,77.13,80.46,76.23,76.14,76.77,78.3,83.07,83.97,83.16,84.06,82.44,84.42,84.42,82.26,83.25,84.15,81.72,83.07,83.97,81.72,81.81,80.91,83.52,81.54,82.44,88.2
03/18/2013,KW,93.96,95.76,97.02,96.39,96.12,96.93,95.31,93.15,93.33,94.77,93.78,92.88,92.61,95.31,92.43,94.14,96.48,96.12,96.12,99.72,102.69,103.05,102.51,110.25,111.42,129.51,124.02,122.04,119.34,111.78,112.14,105.75,144,139.86,143.82,145.44,146.43,148.41,150.21,156.06,147.24,158.4,167.22,163.71,164.25,149.76,155.16,163.53,163.71,163.62,162.27,158.67,164.88,163.26,147.78,149.13,151.65,151.74,149.04,149.04,117.99,95.76,92.25,91.8,91.17,90.09,88.29,89.73,88.47,86.67,85.95,86.94,86.58,85.41,88.11,87.66,91.71,116.73,120.51,121.05,119.97,121.14,125.19,127.44,126.9,124.11,119.16,101.61,92.61,95.22,91.08,95.22,93.96,93.33,91.62,90.72
03/19/2013,KW,85.68,85.05,83.25,84.51,80.73,83.25,84.33,81.36,79.11,79.83,79.83,79.92,79.83,80.55,81.18,85.86,89.91,94.59,89.1,87.39,93.51,100.62,99,138.06,137.07,156.15,166.14,175.95,214.47,231.21,248.49,242.01,287.91,306.45,320.58,321.84,322.74,335.25,330.57,324.99,304.47,328.95,337.14,318.87,322.11,339.3,323.91,322.38,325.71,343.08,324.45,300.33,303.39,315.9,313.02,308.97,329.49,305.37,298.44,308.07,242.91,193.77,183.15,176.58,167.31,145.98,139.77,142.29,143.91,127.26,127.35,127.98,131.94,147.42,128.88,133.56,131.49,138.06,143.01,135.99,145.08,140.85,129.69,128.7,125.91,127.53,122.58,126.81,119.79,106.11,102.06,95.67,90.09,88.47,91.53,96.84
03/20/2013,KW,93.78,91.08,91.8,90.18,89.82,93.69,91.53,93.42,92.52,89.91,88.47,89.64,93.06,91.71,95.22,98.28,100.44,108.54,98.91,100.71,102.51,106.74,107.01,145.08,152.01,160.2,165.42,175.95,202.5,232.38,244.35,259.02,304.02,295.65,317.34,348.21,351.72,319.32,324.27,345.78,359.28,353.7,329.85,324.72,318.51,327.33,325.71,312.39,302.4,291.06,303.12,307.98,327.15,330.75,309.15,310.41,320.22,292.77,259.2,231.57,196.2,180.18,168.84,157.59,146.34,142.65,139.41,135.18,128.88,120.51,125.55,124.65,121.95,116.91,117.72,119.16,119.16,129.06,122.22,127.17,125.1,131.49,127.35,119.34,120.33,120.69,118.8,119.7,117.18,119.7,114.3,100.71,92.25,88.83,90.09,94.59
03/21/2013,KW,94.23,90.9,89.64,87.12,90.18,89.91,90.54,92.52,93.87,90.99,90.27,91.62,91.89,94.68,95.04,99.27,102.78,109.08,103.23,104.04,114.66,110.07,107.01,157.77,150.39,173.16,171.63,183.24,202.14,241.38,266.49,253.08,310.86,300.33,337.59,340.11,341.91,332.73,333.9,345.6,358.92,368.19,347.67,338.4,352.26,335.07,333.54,337.95,302.4,293.4,300.69,309.78,320.67,303.3,317.34,314.73,295.74,286.65,259.11,247.68,197.1,168.66,160.83,152.82,147.6,140.85,136.26,135,132.48,130.23,124.38,124.11,134.55,125.73,124.47,133.83,123.12,127.44,130.23,126.18,130.5,132.75,130.14,132.3,127.44,127.53,130.14,127.71,123.93,106.47,102.6,95.58,96.84,91.62,89.46,95.13
03/22/2013,KW,93.24,93.33,96.66,96.12,96.57,94.5,95.22,94.68,93.87,97.02,95.4,95.22,95.58,95.94,95.49,96.39,98.28,99.45,96.48,101.43,104.58,103.77,104.22,113.67,113.04,133.11,130.32,126.99,125.64,112.05,112.32,107.46,144.27,142.92,151.29,148.86,150.39,152.46,154.35,153,150.93,146.43,149.67,150.93,151.2,150.3,149.58,152.64,145.89,148.95,148.32,149.31,151.11,147.78,153.36,149.04,149.04,146.43,148.59,150.93,116.55,92.34,91.98,93.33,94.95,96.84,93.15,94.59,90.72,89.1,88.83,91.98,91.35,91.44,90.72,90.99,91.26,91.17,95.22,94.14,94.68,94.5,94.86,96.39,94.95,95.04,94.14,93.6,96.12,96.03,97.29,97.47,98.82,99.54,96.75,95.85
03/23/2013,KW,98.28,90.72,92.25,88.74,88.92,89.55,91.08,88.02,87.93,87.12,87.21,87.21,88.74,91.98,87.12,88.11,88.47,88.02,88.74,87.84,90.99,90,90.99,96.84,90.18,92.61,94.77,89.91,82.35,72.54,70.47,70.65,71.19,72.99,73.89,72.18,71.73,75.96,70.56,70.47,72.54,69.93,71.1,74.79,75.78,73.62,74.7,72.63,71.82,74.52,72.09,69.93,71.91,69.75,70.02,70.02,71.1,69.48,67.23,69.3,70.47,74.43,73.08,72.99,72.72,72.27,72.99,73.62,71.1,73.35,75.42,73.98,72.81,73.89,72.18,74.25,73.8,85.05,87.12,87.03,88.65,87.57,89.1,86.76,87.48,86.67,87.66,87.3,86.31,90.18,85.41,85.14,85.59,86.04,90.54,93.42
